xetdata/xethub.git  Golang Dependencies,,
github.com/aws/aws-sdk-go-v2/service/ssooidc,v1.21.7,Apache-2.0
github.com/aymerick/douceur,v0.2.0,MIT
github.com/blevesearch/go-porterstemmer,v1.0.3,MIT
github.com/blevesearch/mmap-go,v1.0.4,BSD-3-Clause
github.com/blevesearch/segment,v0.9.0,Apache-2.0
github.com/blevesearch/snowballstem,v0.9.0,BSD-3-Clause
github.com/blevesearch/upsidedown_store_api,v1.0.1,Apache-2.0
github.com/bradfitz/gomemcache,a41fca850d0b,Apache-2.0
github.com/denisenkom/go-mssqldb,v0.12.2,BSD-3-Clause
github.com/dsnet/compress,f66993602bf5,BSD-3-Clause
github.com/emirpasic/gods,v1.18.1,ISC; BSD-2-Clause
github.com/fullstorydev/grpcurl,v1.8.1,MIT
github.com/fxamacker/cbor/v2,v2.4.0,MIT
github.com/go-asn1-ber/asn1-ber,v1.5.4,MIT
github.com/gobwas/glob,v0.2.3,MIT
github.com/goccy/go-json,v0.9.11,MIT
github.com/go-chi/chi/v5,v5.0.7,MIT
github.com/go-chi/cors,v1.2.1,MIT
github.com/go-git/gcfg,3a3c6141e376,BSD-3-Clause
github.com/go-git/go-billy/v5,v5.5.0,Apache-2.0
github.com/golang-jwt/jwt/v4,v4.5.0,MIT
github.com/golang-sql/civil,b832511892a9,Apache-2.0
github.com/golang-sql/sqlexp,v0.1.0,BSD-3-Clause
github.com/google/go-querystring,v1.1.0,BSD-3-Clause
github.com/go-openapi/analysis,v0.21.4,Apache-2.0
github.com/go-openapi/errors,v0.20.3,Apache-2.0
github.com/go-openapi/loads,v0.21.2,Apache-2.0
github.com/go-openapi/runtime,v0.24.1,Apache-2.0
github.com/go-openapi/strfmt,v0.21.3,Apache-2.0
github.com/go-openapi/validate,v0.22.0,Apache-2.0
github.com/gorilla/css,v1.0.0,BSD-3-Clause
github.com/hexops/gotextdiff,v1.0.3,BSD-3-Clause
github.com/huandu/xstrings,v1.3.2,MIT
github.com/jbenet/go-context,d14ea06fba99,MIT
github.com/jessevdk/go-flags,v1.5.0,BSD-3-Clause
github.com/jhump/protoreflect,v1.8.2,Apache-2.0
github.com/kballard/go-shellquote,95032a82bc51,MIT
github.com/kevinburke/ssh_config,v1.2.0,MIT
github.com/keybase/go-crypto,de78d2cb44f4,BSD-3-Clause
github.com/klauspost/pgzip,v1.2.5,MIT
github.com/libdns/libdns,v0.2.1,MIT
github.com/lib/pq,v1.10.9,MIT
github.com/Masterminds/goutils,v1.1.1,Apache-2.0
github.com/Masterminds/sprig/v3,v3.2.2,MIT
github.com/mattn/go-sqlite3,v1.14.15,MIT
github.com/mholt/archiver/v3,v3.5.1,MIT
github.com/minio/md5-simd,v1.1.2,Apache-2.0; BSD-3-Clause
github.com/minio/sha256-simd,v1.0.0,Apache-2.0
github.com/mitchellh/copystructure,v1.2.0,MIT
github.com/mitchellh/reflectwalk,v1.0.2,MIT
github.com/mschoch/smat,v0.2.0,Apache-2.0
github.com/nwaples/rardecode,v1.1.3,BSD-2-Clause
github.com/opencontainers/go-digest,v1.0.0,Apache-2.0; CC-BY-SA-4.0
github.com/pierrec/lz4/v4,v4.1.17,BSD-3-Clause
github.com/pquerna/otp,v1.3.0,Apache-2.0
github.com/PuerkitoBio/goquery,v1.8.0,BSD-3-Clause
github.com/RoaringBitmap/roaring,v1.2.1,BSD-3-Clause; Apache-2.0
github.com/rs/xid,v1.4.0,MIT
github.com/shopspring/decimal,v1.2.0,MIT
github.com/shurcooL/httpfs,8d4bc4ba7749,MIT
github.com/ssor/bom,6386211fdfcf,MIT
github.com/syndtr/goleveldb,v1.0.0,BSD-2-Clause
github.com/ulikunitz/xz,v0.5.10,BSD-3-Clause
github.com/valyala/fastjson,v1.6.3,MIT
github.com/x448/float16,v0.8.4,MIT
github.com/xanzy/ssh-agent,v0.3.3,Apache-2.0
github.com/xi2/xz,48954b6210f8,public-domain
github.com/xtgo/uuid,a0b114877d4c,BSD-3-Clause
go,024077e996b048517130b21ea6bf12aa23055d3d,MIT
go-cleanhttp,6d9e2ac5d828e5f8594b97f88c4bde14a67bb6d2,MPL-2.0
go-control-plane,989e83d4a05c74448fdc72e5a67df5529387c021,Apache-2.0
go-couchbase,5740cd35f44867444bc6d483c36752100a0460af,MIT
go-crypto,afb1ddc0824ce0052d72ac0d6917f144a1207424,BSD-3-Clause
go-diff,5b0b94c5c0d3d261e044521f7f46479ef869cf76,MIT
go-difflib,792786c7400a136282c1664665ae0a8db921c6c2,BSD-3-Clause
go-enry,9b19067edc15f4e1d3d2526cb6790c4a898f253a,Apache-2.0
go-genproto,012b6fc9bca9daa63a496759e1611f7a73bf9a7a,Apache-2.0
go-genproto,68d350f18fd419cbbf81a41f5bb82d427cc8a332,Apache-2.0
